Raw_acc_X:,0.31,Raw_acc_Y:,2.37,Raw_acc_Y:,-10.13,Raw_gyro_X:,26.22,Raw_gyro_Y:,-0.3,Raw_gyro_Y:,0.37,Raw_acc_X_f:,0.09,Raw_acc_Y_f:,2.18,Raw_acc_Y_f:,-10.02,Raw_gyro_X_f:,28.48,Raw_gyro_Y_f:,-0.14,Raw_gyro_Y_f:,-0.35,final:,10.41,Pitch:,0.36,roll:,34.45
Raw_acc_X:,-0.31,Raw_acc_Y:,2.23,Raw_acc_Y:,-10,Raw_gyro_X:,-22.07,Raw_gyro_Y:,-0.43,Raw_gyro_Y:,1.04,Raw_acc_X_f:,0.04,Raw_acc_Y_f:,2.19,Raw_acc_Y_f:,-10.02,Raw_gyro_X_f:,-17.6,Raw_gyro_Y_f:,-0.23,Raw_gyro_Y_f:,0.28,final:,10.25,Pitch:,0.3,roll:,34.54
Raw_acc_X:,-0.1,Raw_acc_Y:,0.3,Raw_acc_Y:,-10.71,Raw_gyro_X:,9.76,Raw_gyro_Y:,4.39,Raw_gyro_Y:,4.09,Raw_acc_X_f:,0.03,Raw_acc_Y_f:,1.98,Raw_acc_Y_f:,-10.1,Raw_gyro_X_f:,12.64,Raw_gyro_Y_f:,4.07,Raw_gyro_Y_f:,2.96,final:,10.71,Pitch:,0.22,roll:,33.2
Raw_acc_X:,0.38,Raw_acc_Y:,-2.25,Raw_acc_Y:,-11.93,Raw_gyro_X:,128.9,Raw_gyro_Y:,4.57,Raw_gyro_Y:,4.51,Raw_acc_X_f:,0.07,Raw_acc_Y_f:,1.5,Raw_acc_Y_f:,-10.3,Raw_gyro_X_f:,117.08,Raw_gyro_Y_f:,3.78,Raw_gyro_Y_f:,3.01,final:,12.15,Pitch:,0.29,roll:,29.15
Raw_acc_X:,1.19,Raw_acc_Y:,-5.31,Raw_acc_Y:,-9.22,Raw_gyro_X:,92.8,Raw_gyro_Y:,14.21,Raw_gyro_Y:,-1.71,Raw_acc_X_f:,0.19,Raw_acc_Y_f:,0.74,Raw_acc_Y_f:,-10.18,Raw_gyro_X_f:,71.94,Raw_gyro_Y_f:,11.92,Raw_gyro_Y_f:,-2.85,final:,10.71,Pitch:,0.68,roll:,21.12
Raw_acc_X:,-0.05,Raw_acc_Y:,-7.87,Raw_acc_Y:,-4.69,Raw_gyro_X:,2.01,Raw_gyro_Y:,7.87,Raw_gyro_Y:,8.96,Raw_acc_X_f:,0.17,Raw_acc_Y_f:,-0.22,Raw_acc_Y_f:,-9.57,Raw_gyro_X_f:,-16.75,Raw_gyro_Y_f:,4.95,Raw_gyro_Y_f:,6.94,final:,9.16,Pitch:,0.84,roll:,8.54
Raw_acc_X:,1.46,Raw_acc_Y:,5.06,Raw_acc_Y:,-14.08,Raw_gyro_X:,-373.11,Raw_gyro_Y:,4.09,Raw_gyro_Y:,5.61,Raw_acc_X_f:,0.31,Raw_acc_Y_f:,0.37,Raw_acc_Y_f:,-10.07,Raw_gyro_X_f:,-348.12,Raw_gyro_Y_f:,1.04,Raw_gyro_Y_f:,3.19,final:,15.03,Pitch:,1.3,roll:,7.6
Raw_acc_X:,-1.54,Raw_acc_Y:,-2.27,Raw_acc_Y:,-7.57,Raw_gyro_X:,-101.95,Raw_gyro_Y:,19.15,Raw_gyro_Y:,-5.12,Raw_acc_X_f:,0.1,Raw_acc_Y_f:,0.08,Raw_acc_Y_f:,-9.79,Raw_gyro_X_f:,-68.37,Raw_gyro_Y_f:,14.31,Raw_gyro_Y_f:,-6.7,final:,8.06,Pitch:,0.95,roll:,4.49
Raw_acc_X:,-0.29,Raw_acc_Y:,6.49,Raw_acc_Y:,-18.2,Raw_gyro_X:,355.91,Raw_gyro_Y:,-12.07,Raw_gyro_Y:,-7.5,Raw_acc_X_f:,0.06,Raw_acc_Y_f:,0.79,Raw_acc_Y_f:,-10.73,Raw_gyro_X_f:,346.01,Raw_gyro_Y_f:,-15.03,Raw_gyro_Y_f:,-8.06,final:,19.32,Pitch:,0.63,roll:,9.03
Raw_acc_X:,-0.24,Raw_acc_Y:,4.2,Raw_acc_Y:,-12.88,Raw_gyro_X:,-281.22,Raw_gyro_Y:,16.1,Raw_gyro_Y:,14.88,Raw_acc_X_f:,0.03,Raw_acc_Y_f:,1.17,Raw_acc_Y_f:,-10.97,Raw_gyro_X_f:,-258.62,Raw_gyro_Y_f:,11.68,Raw_gyro_Y_f:,12.72,final:,13.55,Pitch:,0.38,roll:,14.26
